rt,spectrum,mz,intensity
1291.469,406,511.257215,4515
1291.469,407,511.257215,3429
1291.469,408,511.253677,2838
1291.469,409,511.25014,3151
1291.469,409,533.237376,1414
1291.469,410,511.257215,2556
1291.469,410,528.281352,1026
1291.469,411,511.253677,2531
1291.469,412,511.257215,1060
1291.469,413,511.25014,1289
1291.469,415,533.233763,1179
1291.469,418,533.237376,1498
1291.469,446,511.253677,1010
1291.469,448,511.257215,1214
1291.469,449,511.253677,1379
1291.469,450,511.253677,1029
1291.469,452,511.25014,1032
1291.469,453,511.25014,1070
1291.469,454,511.253677,1971
1291.469,455,511.257215,1611
1291.469,456,511.253677,1132
1291.469,458,511.257215,1085
1291.469,460,511.253677,1226
1291.469,470,536.164131,1073
1291.469,471,536.171377,1157
1292.01,387,511.257215,1082
1292.01,389,511.257215,1369
1292.01,390,511.253677,1135
1292.01,391,511.253677,3185
1292.01,392,511.25014,2589
1292.01,393,511.253677,3263
1292.01,393,512.258832,1204
1292.01,393,528.274161,1119
1292.01,394,511.253677,3784
1292.01,394,512.255291,1419
1292.01,395,511.253677,4018
1292.01,396,511.253677,3388
1292.01,396,528.284948,1091
1292.01,397,511.253677,4629
1292.01,397,512.258832,1341
1292.01,398,511.253677,4461
1292.01,398,512.258832,1007
1292.01,398,528.277757,1347
1292.01,399,511.253677,6320
1292.01,399,512.255291,1151
1292.01,399,528.277757,1054
1292.01,400,511.253677,6367
1292.01,400,512.255291,1179
1292.01,400,528.284948,1734
1292.01,401,511.253677,4105
1292.01,401,512.255291,1254
1292.01,402,511.25014,5166
1292.01,402,512.255291,1800
1292.01,402,528.277757,1201
1292.01,403,511.257215,4770
1292.01,403,512.262373,1513
1292.01,403,528.281352,2835
1292.01,404,511.253677,4280
1292.01,404,512.258832,1584
1292.01,404,528.277757,1051
1292.01,404,529.281504,1123
1292.01,405,511.25014,2492
1292.01,405,528.281352,1079
1292.01,406,511.253677,2530
1292.01,406,512.258832,1428
1292.01,407,511.25014,3375
1292.01,407,512.258832,1026
1292.01,408,511.253677,2352
1292.01,408,528.277757,1104
1292.01,409,511.253677,2954
1292.01,410,511.260752,1612
1292.01,411,511.253677,1631
1292.01,412,511.25014,1123
1292.01,414,533.237376,1073
1292.01,445,511.257215,1572
1292.01,446,511.253677,1450
1292.01,448,511.253677,1319
1292.01,449,511.257215,1544
1292.01,450,511.257215,1157
1292.01,451,511.253677,2127
1292.01,452,511.253677,1575
1292.01,453,511.253677,1538
1292.01,454,511.257215,1453
1292.01,455,511.25014,1076
1292.01,456,511.257215,1419
1292.01,467,536.164131,1144
1292.558,388,511.253677,1254
1292.558,389,511.253677,1647
1292.558,390,511.257215,2349
1292.558,391,511.253677,1363
1292.558,392,511.253677,3163
1292.558,393,511.257215,2336
1292.558,393,512.258832,1010
1292.558,394,511.253677,2199
1292.558,395,511.257215,3459
1292.558,395,512.255291,1260
1292.558,395,528.281352,1079
1292.558,396,511.257215,3640
1292.558,396,528.281352,1509
1292.558,397,511.253677,2664
1292.558,397,512.258832,1541
1292.558,398,511.25014,4080
1292.558,398,512.255291,1509
1292.558,398,528.281352,1207
1292.558,398,529.285103,1004
1292.558,399,511.253677,3503
1292.558,399,512.255291,1431
1292.558,399,528.284948,1123
1292.558,400,511.253677,3625
1292.558,400,512.258832,1734
1292.558,401,511.253677,3622
1292.558,401,512.258832,1054
1292.558,401,528.277757,1772
1292.558,402,511.257215,5472
1292.558,402,512.258832,1004
1292.558,402,513.261429,1241
1292.558,402,528.281352,1494
1292.558,403,511.253677,3481
1292.558,403,528.281352,1478
1292.558,404,511.253677,2673
1292.558,404,512.255291,1344
1292.558,404,528.277757,1048
1292.558,405,511.257215,2336
1292.558,406,511.253677,1628
1292.558,407,511.257215,2236
1292.558,407,512.255291,1182
1292.558,408,511.25014,2130
1292.558,409,511.257215,1247
1292.558,410,511.253677,1750
1292.558,411,511.25014,1350
1292.558,412,511.253677,1042
1292.558,412,533.237376,1017
1292.558,415,511.257215,1266
1292.558,446,511.257215,1316
1292.558,447,511.257215,1435
1292.558,449,511.257215,1469
1292.558,450,511.257215,1481
1292.558,451,511.257215,1244
1292.558,452,511.253677,1765
1292.558,454,511.253677,1166
1292.558,455,511.253677,1413
1292.558,456,511.257215,1063
1292.558,457,511.257215,1600
1292.558,467,536.164131,1157
1293.1,390,511.25014,1141
1293.1,391,511.253677,1629
1293.1,392,511.253677,1975
1293.1,392,512.258832,1440
1293.1,393,511.253677,1318
1293.1,394,511.257215,2824
1293.1,395,511.25014,2379
1293.1,395,512.255291,1026
1293.1,396,511.253677,2404
1293.1,396,512.258832,1219
1293.1,397,511.257215,3091
1293.1,397,512.258832,1393
1293.1,397,528.277757,1045
1293.1,398,511.253677,4183
1293.1,398,512.25175,1527
1293.1,398,528.281352,1026
1293.1,399,511.253677,4441
1293.1,400,511.253677,3769
1293.1,400,528.284948,1729
1293.1,401,511.257215,4261
1293.1,401,512.258832,1163
1293.1,402,511.257215,3922
1293.1,402,528.281352,1094
1293.1,403,511.253677,3639
1293.1,404,511.253677,2535
1293.1,404,512.262373,1144
1293.1,404,528.284948,1508
1293.1,405,511.257215,3104
1293.1,405,512.258832,1200
1293.1,406,511.253677,2600
1293.1,406,512.258832,1060
1293.1,406,528.281352,1219
1293.1,407,511.253677,2724
1293.1,408,511.257215,1872
1293.1,409,511.253677,1418
1293.1,410,511.253677,1458
1293.1,411,511.253677,1272
1293.1,448,511.253677,1035
1293.1,450,511.25014,1415
1293.1,451,511.253677,1122
1293.1,453,511.253677,1430
1293.1,454,511.253677,1334
1293.1,455,511.253677,1141
1293.1,457,511.257215,1315
1293.1,471,536.167754,1004
1293.646,389,511.25014,1035
1293.646,391,511.257215,1860
1293.646,392,511.253677,2127
1293.646,393,511.257215,2124
1293.646,394,511.253677,1984
1293.646,395,511.253677,3212
1293.646,397,511.253677,3274
1293.646,397,512.258832,1324
1293.646,398,511.257215,3423
1293.646,398,512.255291,1104
1293.646,398,528.277757,1190
1293.646,399,511.253677,3411
1293.646,400,511.253677,3854
1293.646,400,528.281352,1476
1293.646,401,511.253677,3712
1293.646,402,511.257215,3457
1293.646,403,511.253677,3023
1293.646,404,511.253677,3141
1293.646,404,512.25175,1228
1293.646,404,528.284948,1073
1293.646,405,511.253677,2698
1293.646,405,528.281352,1389
1293.646,406,511.253677,2279
1293.646,407,511.257215,1600
1293.646,408,511.253677,1367
1293.646,409,511.253677,1138
1293.646,410,533.233763,1293
1293.646,413,511.253677,1014
1293.646,449,511.26429,1048
1293.646,460,511.253677,1038
1293.646,472,536.164131,1181
1293.646,473,536.164131,1308
1294.188,392,511.257215,1091
1294.188,394,511.25014,1430
1294.188,395,511.253677,2580
1294.188,396,511.253677,2974
1294.188,397,511.253677,1902
1294.188,398,511.257215,3403
1294.188,398,528.284948,1051
1294.188,399,511.257215,3647
1294.188,400,511.253677,2509
1294.188,401,511.257215,3363
1294.188,402,511.253677,2608
1294.188,403,511.253677,2475
1294.188,403,512.258832,1066
1294.188,404,511.257215,2719
1294.188,404,528.281352,1279
1294.188,405,511.257215,2305
1294.188,405,530.297013,1029
1294.188,406,511.253677,3005
1294.188,407,511.253677,1310
1294.188,408,511.257215,1526
1294.188,409,511.25014,1418
1294.188,411,511.257215,1069
1294.188,418,533.240988,1146
1294.188,450,511.253677,1069
1294.188,454,511.253677,1072
1294.188,468,536.164131,1149
1294.73,391,511.25014,1831
1294.73,392,511.25014,1134
1294.73,394,511.253677,1008
1294.73,394,530.297013,1137
1294.73,395,511.253677,2188
1294.73,396,511.25014,1779
1294.73,397,511.257215,2176
1294.73,398,511.253677,2293
1294.73,399,511.253677,1991
1294.73,400,511.253677,2683
1294.73,401,511.253677,1788
1294.73,402,511.253677,2120
1294.73,403,511.25014,3049
1294.73,404,511.253677,2157
1294.73,405,511.253677,1693
1294.73,406,511.25014,1340
1294.73,407,511.253677,1450
1294.73,409,511.257215,1343
1294.73,411,511.253677,1023
1294.73,449,511.253677,1035
1294.73,450,511.257215,1017
1294.73,453,511.257215,1235
1294.73,470,536.167754,1121
1295.27,392,511.253677,1838
1295.27,394,511.257215,1189
1295.27,395,511.253677,1425
1295.27,396,511.253677,1559
1295.27,397,511.257215,1884
1295.27,398,511.257215,2087
1295.27,399,511.253677,1918
1295.27,400,511.253677,1345
1295.27,401,511.257215,2209
1295.27,402,511.253677,2114
1295.27,404,511.257215,1832
1295.27,406,511.253677,1636
1295.27,409,511.257215,1051
1295.812,395,511.253677,1555
1295.812,396,511.253677,2242
1295.812,399,511.257215,2166
1295.812,400,511.253677,1469
1295.812,401,511.253677,1906
1295.812,402,511.253677,1170
1295.812,403,511.253677,1066
1295.812,403,512.258832,1161
1295.812,405,511.253677,1014
1295.812,406,528.281352,1060
1295.812,407,511.260752,1158
1296.353,394,511.253677,1306
1296.353,397,511.25014,1002
1296.353,400,511.257215,1619
1296.353,401,511.253677,1133
1296.353,401,530.297013,1029
1296.353,402,511.253677,1300
1296.353,403,511.260752,1020
1296.353,404,511.253677,1096
1296.353,406,511.257215,1142
1296.896,399,511.253677,1456
1296.896,401,511.253677,1193
1296.896,402,511.257215,1523
1296.896,405,511.257215,1063
1296.896,471,536.164131,1038
1297.436,397,509.235738,1126
1297.436,402,511.253677,1957
1297.436,471,536.167754,1388
1297.981,401,509.242799,1032
1297.981,403,509.242799,1450
1297.981,429,563.143807,1111
1297.981,470,536.167754,1102
1298.522,394,509.239269,1027
1298.522,395,509.239269,1027
1298.522,397,509.239269,1379
1298.522,398,509.239269,1152
1298.522,399,526.265941,1173
1298.522,403,509.242799,1334
1298.522,404,509.235738,1250
1298.522,405,509.239269,1218
1298.522,467,536.167754,1104
1298.522,468,536.164131,1465
1298.522,475,536.171377,1158
1299.065,392,509.239269,1104
1299.065,393,509.242799,1508
1299.065,395,509.242799,1335
1299.065,396,509.239269,1338
1299.065,397,509.24633,1674
1299.065,398,509.239269,1923
1299.065,399,509.239269,2437
1299.065,400,509.239269,2484
1299.065,401,509.235738,1433
1299.065,403,509.235738,1460
1299.065,405,509.239269,1267
1299.065,406,509.239269,1300
1299.065,408,509.239269,1003
1299.065,410,509.239269,1056
1299.065,448,514.307582,1110
1299.065,449,514.300486,1062
1299.609,391,509.235738,1580
1299.609,393,509.239269,1427
1299.609,394,509.239269,1545
1299.609,396,509.239269,2237
1299.609,397,509.239269,2287
1299.609,399,509.239269,3311
1299.609,399,526.262352,1209
1299.609,400,509.235738,2487
1299.609,400,510.242442,1339
1299.609,400,526.265941,1050
1299.609,401,509.235738,3405
1299.609,402,509.242799,1774
1299.609,403,509.239269,1171
1299.609,403,510.242442,1059
1299.609,404,509.242799,1674
1299.609,405,509.235738,1980
1299.609,406,509.239269,2310
1299.609,407,509.239269,1545
1299.609,409,509.239269,1230
1299.609,410,509.239269,1015
1299.609,433,563.140094,1265
1299.609,442,514.296938,1298
1299.609,446,514.304034,1283
1299.609,449,514.304034,1062
1299.609,450,514.296938,1268
1299.609,452,514.300486,1209
1299.609,453,514.300486,1139
